EC	0_1	24_2	144_1	144_2	144_4	240_1	240_5	0_3	24_5	36_1	36_5	144_5	24_1	36_3	36_4	240_3	240_4
EC:2.4.1.57	0	0	0.70948	0	0	0	0	0	0	0	0	2.79263	0	0	0	0	0	
EC:3.4.24.-	1923.3109	4399.0894	4062.6472	3136.5945	3017.2046	3522.8918	2322.551	1687.2969	2397.646	3307.556	1692.6539	2744.555	2218.4934	3030.7974	1745.9114	0	2117.9353	
EC:3.2.1.40	0.751759	2.545666	0.539748	6.75869	0.712634	7.589898	4.337594	0.666698	0.514722	1.78987	2.43896	2.82089	0.873604	5.1796703	15.53013	0	0	
EC:3.2.1.41	0	0.572577	1.04451	1.97244	3.6563	3.990813	0	0	0.755903	0	3.69695	4.18612	1.904315	0	0	0	0	
EC:3.4.24.3	0	1.13284	0.989538	0.592433	0	0	1.56206	0	0	0	0	0	0	0	0	0	0	
EC:2.5.1.62	0	0	0	0	0	0	0	0	2.692647	0	0	0	0	0	0	0	0	
EC:2.5.1.61	286.18127	186.25665	235.77615	186.35028	184.49394	189.77512	168.18651	225.5565	160.98083	152.36021	195.7415	162.59036	208.69856	169.303	173.97864	0	257.35828	
EC:2.5.1.60	0	0	0	3.32868	0	4.054298	0	0	0	0	0	0	0	0	0	0	6.134632	
EC:2.5.1.68	0	0.508957	0	5.5022984	0.817154	2.40803	0	0.638528	0.822691	1.59983	0	2.67726	0	1.14621	0	0	0	
EC:3.2.1.45	0.711039	0.642403	10.10334	4.09485	5.2774	4.20233	13.042703	0	4.38496	5.355923	2.80648	10.54955	1.78478	0	5.1589003	0	4.12774	
EC:2.4.1.52	0	0	1.781556	0.286775	0	0	0	0	0.842401	0	0	0	0	0	0	0	0	
EC:3.2.1.50	0	0	0	0	0	0	0	1.59632	3.997679	0	0	0	0	0	0	0	0	
EC:3.2.1.54	0.801171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
EC:3.2.1.51	0	8.617202	7.196666	65.47205	3.4722672	66.398895	12.736041	1.1572421	8.187065	6.606571	11.34642	10.33417	4.109563	2.84815	5.27493	0	2.292708	
EC:3.2.1.52	135.83864	163.44806	125.3504	193.59955	92.79028	233.14978	209.4766	153.01176	143.88034	116.938225	80.34886	98.018616	147.40088	98.543144	103.34226	0	180.22879	
EC:2.5.1.78	780.1027	1538.4342	912.6567	723.9139	957.90393	1393.5336	1117.7872	793.097	895.27185	960.6867	596.63794	795.5196	873.57446	915.51715	707.2281	0	1101.6387	
EC:2.5.1.77	0	1.31037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
EC:2.5.1.75	259.9504	178.34645	229.19447	163.53258	233.39374	163.36543	180.84155	282.553	220.60782	383.1509	227.90417	215.83406	235.88382	264.8459	240.05862	0	190.0085	
EC:2.5.1.72	265.6664	543.7617	239.0437	435.96152	204.15982	520.71063	391.3237	209.29495	360.3339	256.6068	178.19693	231.45285	377.0971	169.56712	172.32785	0	370.73746	
EC:3.2.1.58	0.36002	10.251163	13.488169	17.10584	5.0621	17.85835	8.82655	0	3.8638558	0	0	8.01209	2.44095	3.41364	30.67463	0	14.05357	
EC:3.2.1.55	3.27821	4.21778	4.896164	113.5667	6.4572096	90.34068	20.692863	0.839546	11.980118	11.247389	2.04873	8.94557	4.4316998	6.9958496	11.41076	0	7.741062	
EC:2.4.1.157	0	1.01791	4.242642	25.863056	2.1915998	7.8304	6.0858397	1.20895	2.170045	5.30078	0	2.97484	0	0	3.49918	0	5.290132	
EC:2.4.1.64	0	0.792136	0	20.07111	0	7.6163836	0	0	0	0	0	0	4.764039	1.33003	0	0	19.36466	
EC:3.2.1.64	0	0	0	2.1350741	0	3.249	0	0	0	0	0	0	0	0	0	0	0	
EC:3.2.1.65	0	2.74305	0	0	0	3.032988	4.41331	0	2.69202	0	0	0	0	0	0	0	0	
EC:5.3.3.10	145.59538	147.39165	141.09326	74.682465	124.4598	107.61761	124.2663	151.83992	125.815414	130.6573	73.7062	108.889694	134.02466	127.8867	140.4013	0	123.26734	
EC:2.5.1.44	5.33178	17.861942	19.04254	19.85827	10.157101	21.87752	30.601679	6.36269	10.678314	4.56111	12.91511	23.751257	13.085285	12.29082	9.49172	0	27.116787	
EC:2.5.1.43	3.61562	0	0	0	0	0	0	0	6.811688	0	0	0	0	0	0	0	0	
EC:5.3.3.18	20.174416	30.851725	38.932827	39.624615	31.08052	30.74973	22.88132	21.423899	18.696413	24.953545	17.51622	26.755226	42.9096	20.99946	19.419939	0	12.984093	
EC:1.15.1.2	0	0	0	0	0	0	1.18077	0	0	0	0	0	0	0	0	0	0	
EC:5.3.3.17	2.51211	2.7891989	1.337804	2.10481	2.89882	2.197916	0.937234	2.357686	6.784872	3.63329	0	0	4.345624	0	4.5717897	0	0.790681	
EC:3.5.99.6	20.537481	24.102821	28.772469	71.46687	20.774643	79.71539	25.590473	26.409927	30.179502	30.15346	41.69822	28.028172	16.024145	18.40209	32.59765	0	10.522555	
EC:2.5.1.49	28.49863	71.68826	77.56776	510.66675	59.066685	345.0964	146.467	34.687027	79.964935	82.09035	73.98898	85.70544	71.504814	34.02546	80.646935	0	73.376976	
EC:3.5.99.7	30.867321	21.811817	23.18414	25.190321	23.674942	32.14545	16.99899	32.1012	19.861181	21.08717	30.896309	18.28067	47.42183	39.096382	27.398869	0	22.57241	
EC:2.5.1.48	11.371578	9.81866	12.279418	61.384846	24.5486	50.9154	20.524689	5.696536	15.429917	8.28822	12.98028	17.281069	4.1164303	7.21727	25.040537	0	14.263767	
EC:2.5.1.47	828.0061	811.60876	642.6811	2846.1614	605.80316	982.26263	759.4156	676.6458	757.4662	659.34784	614.52203	598.1536	630.7089	600.2395	565.6996	0	852.9495	
EC:1.15.1.1	4825.0444	1348.5536	2509.028	1516.3934	3176.1404	1818.9581	2612.874	2751.2932	2390.2954	2538.973	1225.8838	1201.9905	1331.6864	1588.114	2468.002	0	2980.1682	
EC:2.5.1.46	0	0.993907	2.48336	5.70794	1.82642	7.46657	3.77897	1.03035	1.630793	0	0	1.85884	1.9338	0	6.45338	0	3.69566	
EC:3.5.99.2	0	6.4855328	0	1.487685	0	0	3.2599502	0	4.598577	0	1.20513	2.2341	0	0	5.25595	0	0	
EC:3.5.99.3	44.909225	0.408349	28.736229	0	44.478077	0	49.678516	22.56278	28.19201	73.34628	48.44866	41.935272	1.87907	0	36.105762	0	0	
EC:3.5.99.4	0	0	0	0	0	0	0	0	0.363515	0	0	0	0	0	0	0	0	
EC:3.5.99.5	2.8120499	0	4.431191	5.37714	1.23811	0.504279	2.2086701	0	2.3262239	2.37881	1.6463	1.04816	6.165104	6.96215	0	0	2.476935	
EC:3.2.1.67	0	0	0	0	0	0	0	1.71725	5.8102894	0	0	0	0	0	0	0	0	
EC:2.4.1.186	0	0	0	0	0	0	0	0	2.14741	0	0	0	0	0	0	0	0.610981	
EC:2.4.1.187	20.806856	28.405497	14.985244	111.1736	9.38238	42.156265	23.551792	16.613167	20.908047	19.200062	37.67727	23.467566	11.52881	17.27149	23.48422	0	20.418198	
EC:2.4.1.182	106.44422	233.343	64.532135	81.33441	65.73352	93.23525	65.66573	68.30068	181.50996	77.0469	44.49812	65.6329	232.54605	62.954247	70.51753	0	55.509384	
EC:2.4.1.183	0	0	0	0.551575	0	0	0	0	0	0	0	0	0	0	0	0	0	
EC:3.2.1.73	0	0	0.817444	0	0	0.954335	0	0	0	0	0	0	0	0	0	0	0	
EC:2.5.1.56	47.5282	21.476665	17.59719	14.854028	21.078146	12.179812	16.356789	51.176178	28.39063	23.067518	17.641869	12.24963	44.46883	18.6104	21.79794	0	11.885105	
EC:2.5.1.55	305.31467	698.3018	307.788	273.9969	269.96625	486.90866	379.02954	275.13724	506.82764	167.22435	120.14877	270.54477	536.0115	149.74664	191.1893	0	336.79245	
EC:2.5.1.54	494.82523	1317.7001	579.06586	715.97125	497.39044	630.8985	650.4098	515.81177	639.05743	524.11743	419.62408	558.98486	597.6983	662.4979	537.5717	0	609.4965	
EC:1.12.7.2	0	0	0	0	0	0	0	0	0.659542	0	0	0	0	0	0	0	0	
EC:1.3.99.-	627.1938	578.9676	155.04263	141.77827	182.72226	207.24051	100.42582	716.5435	287.30853	269.9302	240.73715	123.7414	207.95764	292.11237	257.98666	0	132.40874	
EC:2.4.1.80	5.45455	10.9416065	2.39095	9.4002	3.831332	13.017799	6.04281	9.58776	3.5568612	5.31754	3.851099	2.96722	9.54981	6.95518	9.84836	0	5.18008	
EC:2.5.1.59	0	0	0	0.903522	0	0	0	0	0	0	0	0	0	1.02162	0	0	0	
EC:2.5.1.58	0	0	0	0	0	2.7765002	0	0	0	0	0	0	0	4.59016	0	0	0.975598	
EC:2.4.1.83	10.539509	25.770222	15.914553	41.587765	15.097137	38.5823	18.58618	7.316987	20.630684	6.6696	9.1421995	16.79742	30.551012	2.76438	13.205019	0	13.893422	
EC:1.3.99.4	5.97548	8.295578	9.029408	9.775058	3.562457	4.0334	6.1516547	2.5134802	2.5987592	1.85933	0	0	7.89394	6.18349	6.2981205	0	1.12796	
EC:1.3.99.5	2.2684002	2.86533	2.12535	6.8439	2.4829202	4.188346	3.770094	5.0486526	2.011661	4.9253197	0	2.03361	3.24615	3.13297	3.84087	0	3.1749802	
EC:3.2.1.78	5.43351	4.944541	8.269442	96.4521	2.8487651	71.35179	19.642286	0.623883	3.864369	1.43782	14.49918	4.33008	1.46457	0	3.49664	0	0	
EC:2.4.1.82	0	1.46325	0	0	0	0	0	0	5.888921	0	0	0	0	0	0	0	0	
EC:1.3.99.8	19.060951	23.501415	22.265724	28.630802	22.68701	25.876396	16.781977	28.569101	33.191845	45.81826	45.480682	27.253557	86.21528	39.43158	30.077688	0	9.81061	
EC:1.21.98.1	0	2.200487	0	58.96776	0	78.45279	0	0	0	0	0	0	4.5088224	0	0	0	10.41726	
EC:1.3.7.7	0	0	0	0	0	0	1.24965	0	0	0	0	1.29311	0	0	0	0	0	
EC:3.5.4.12	3.616569	3.611708	5.80155	215.01707	12.63781	175.36713	33.84267	8.018689	10.835027	2.86839	9.36467	21.64948	0	0	0	0	10.29256	
EC:1.3.7.9	0	0	1.04937	2.908668	0	1.10025	0	0.826787	0	0	0	0	3.14497	0	1.16837	0	0	
EC:3.5.4.13	260.69965	320.76968	273.06467	225.26381	265.32596	228.73454	448.64606	225.97107	223.9465	388.36255	292.69556	238.89113	228.65	376.8412	357.43463	0	519.98175	
EC:1.3.7.3	0	0	0	0	0	0	0	0	0.735583	0	0	0	0	0	0	0	0	
EC:3.5.4.16	478.09784	557.29395	424.13724	368.70215	452.3806	389.46118	493.97046	503.37393	418.95145	491.0707	382.83838	428.6079	419.38724	534.4901	457.49207	0	498.37228	
EC:3.5.4.19	302.53214	326.57748	360.3796	210.84471	364.90344	224.17905	254.84203	250.12413	233.74823	337.20404	266.2258	327.84116	370.36334	290.80847	267.9471	0	379.50287	
EC:5.3.4.1	178.68196	169.20872	164.3136	235.51317	153.44514	197.98215	265.09872	158.21771	152.66333	191.65434	133.6282	141.83937	170.69131	187.8746	182.61217	0	318.403	
EC:3.2.1.10	1.16883	1.204087	7.2860966	10.148048	6.091123	8.4112	1.13604	0	2.055989	2.82557	2.1378	6.50533	0	0	3.974	0	1.23601	
EC:5.4.2.2	393.32947	783.59247	364.90662	308.76422	382.93622	316.21982	407.15515	342.0078	377.44608	421.86697	358.9403	388.2335	485.70557	377.044	598.3504	0	396.75055	
EC:4.3.99.3	55.961403	66.66165	51.529198	40.40074	46.02179	84.229095	115.32187	56.879196	54.518543	98.53156	66.7733	47.32145	51.947006	92.592735	75.23477	0	132.78201	
EC:5.4.2.7	2.179449	6.42788	1.513864	16.961624	0	15.149001	8.937992	5.60886	7.582151	15.63485	0	2.0509138	1.62936	6.64575	2.70329	0	0.802482	
EC:3.2.1.14	49.62625	30.163347	21.138325	18.643808	17.56848	10.404211	17.529648	48.685238	48.31048	35.301224	46.95463	13.252172	18.96683	43.34836	61.25042	0	21.256008	
EC:5.4.2.8	4.470204	22.88528	16.533974	25.932127	19.913353	33.42723	38.415947	10.5792265	9.330452	0.35058	2.62657	39.034023	18.396069	5.90949	24.506382	0	24.661324	
EC:5.4.2.9	3.21114	8.524711	16.89477	15.19484	13.958668	20.886515	25.662455	6.78763	5.8909845	13.917484	15.99478	12.513181	8.270485	3.49546	15.944261	0	11.382957	
EC:3.2.1.11	0	0	0	2.54397	0	4.268505	0	0	0	0	0	0	0	1.40282	0	0	2.068608	
EC:3.2.1.17	5.078772	9.582409	8.638722	14.42335	6.412652	8.82316	11.118724	4.320965	7.1977515	10.17222	6.44358	6.388661	10.928875	7.71192	18.54427	0	4.54946	
EC:5.4.2.3	0	0	0	5.39442	0	9.740911	0	0	0	0	0	0	0	0	0	0	9.50995	
EC:3.2.1.18	1.88414	0	0	3.1033401	0.732508	2.57952	1.385865	2.59355	0.896977	2.67266	0	0.683713	0	0	4.75406	0	3.305314	
EC:3.2.1.15	0	0	0	0	0	0	0	0	0.702523	0	0	0	0	2.61081	0	0	0	
EC:5.4.2.6	0	0	2.6908998	0	1.19389	0	17.15645	0	4.211716	0	4.17702	0	1.65985	0	1.8886	0	3.9452	
EC:3.5.4.32	0	37.51077	0	26.038317	0	13.029893	0	0	0	0	0	0	33.10416	56.31761	0	0	28.3378	
EC:3.5.4.33	8.595249	15.390192	7.6437	58.194035	7.53883	30.676811	11.872018	3.966351	7.800057	4.1441703	21.77399	8.708412	14.39072	1.71931	10.60097	0	3.755825	
EC:3.2.1.20	12.01076	39.169395	55.31378	78.73945	45.547245	49.505703	70.971245	5.136506	28.756247	20.65712	13.27676	56.92462	20.95566	14.70566	37.211967	0	55.84178	
EC:3.2.1.21	106.103714	69.99211	93.69365	159.80745	66.52568	164.3902	130.9534	61.22828	118.95899	59.851303	92.27986	65.37228	84.70359	83.49356	80.11712	0	103.43971	
EC:2.6.1.9	130.4541	163.2494	232.03334	333.34793	204.1588	350.3307	224.7433	165.63683	147.90099	224.564	143.78537	188.53867	188.99237	166.8265	244.91664	0	164.27693	
EC:2.6.1.5	0	0	0	0.834557	0	1.596764	0	0	0	0	0	0	0	0	0	0	2.21717	
EC:2.6.1.7	0	0	0	0.617859	0	0	0	0	0	0	0	0	0	0	0	0	0	
EC:2.6.1.2	203.1769	195.18655	168.73663	120.95229	122.22746	161.87115	163.36098	113.82387	147.24962	166.32129	119.2596	113.880714	151.2503	115.45603	169.98029	0	181.87964	
EC:3.2.1.24	0.816504	6.054324	3.3129	14.437411	1.0417	26.06722	0	1.33997	7.1728454	13.55981	1.86248	1.17208	5.463595	14.14683	8.59927	0	21.01695	
EC:2.6.1.1	16.18529	48.585636	50.24616	55.14093	37.56978	63.934814	60.295895	21.021875	40.013695	43.832382	46.132877	47.095318	30.204311	30.98712	29.635971	0	41.50123	
EC:3.2.1.25	0	5.3570347	3.269387	23.499237	1.698554	12.886991	12.367663	2.068059	1.774616	1.23633	0	7.36858	1.22952	0	2.47963	0	4.842425	
EC:3.2.1.22	9.626683	10.8619175	22.005745	92.168106	10.450579	118.28213	44.77274	8.896613	18.17373	18.15313	14.86639	26.9982	16.76922	9.02998	19.316648	0	15.888657	
EC:3.2.1.23	12.5273	20.318617	10.724909	104.40024	4.154271	113.71904	29.831945	17.005478	25.91898	5.175414	7.5335703	14.983499	13.791344	6.4026	12.91462	0	8.983664	
EC:3.2.1.28	4.68423	10.0814295	10.187445	25.218945	10.763245	29.476257	8.195133	9.271369	9.435003	6.1772003	5.40885	8.182343	3.89027	10.03863	18.3435	0	18.805891	
EC:2.6.1.-	438.45135	459.584	586.68726	404.15692	455.69412	646.076	446.4832	434.40857	314.202	301.1396	325.5185	396.62604	464.8068	350.50217	353.02756	0	376.0838	
EC:3.2.1.26	6.00042	6.92517	2.30727	9.842207	6.1221457	14.80303	3.1875172	2.15883	7.9297266	0	13.54808	2.501662	2.2564602	0	2.98415	0	0	
EC:1.14.15.3	0	0	7.64281	10.78069	23.43317	0	2.78991	0	1.656807	0	0	34.712982	1.37052	0	0	0	0	
EC:3.5.4.25	867.9945	766.8067	713.4246	592.3059	711.6288	816.40533	757.4501	761.64044	710.8028	497.4296	438.6483	550.5061	974.17664	539.7894	514.52496	0	647.9635	
EC:1.14.15.7	19.482656	102.06952	96.890625	286.17853	19.75623	171.91045	67.565125	14.999029	32.816994	70.2565	30.382608	50.685474	69.46023	40.10199	34.001602	0	44.51728	
EC:3.2.1.31	0	2.3548899	0.820417	26.655212	0	22.597626	6.2081394	1.65862	0.521038	0	0	0	0	0	23.919321	0	0	
EC:3.5.4.27	1.6099	9.98404	3.03745	7.089219	0.88394	0	1.33891	0	4.363532	0	0	1.05748	5.17383	0	0	0	0	
EC:1.5.3.-	0	0	2.351252	0	2.74821	1.545865	0	0	4.026583	0	0	0	0	0	0	0	1.867162	
EC:1.5.3.1	167.71712	189.496	128.65974	125.92889	129.53136	112.27347	105.08602	168.52702	151.48665	203.4057	214.71246	115.94484	158.82297	203.34386	151.47745	0	104.581764	
EC:3.5.4.1	172.51833	210.6245	125.11781	80.610985	136.48625	103.488914	88.23145	145.98802	95.10881	104.03624	82.30063	113.28184	119.53566	116.15355	100.31842	0	118.605804	
EC:1.6.1.2	551.3954	901.28265	381.30292	496.82498	365.8061	1369.5127	933.97797	435.00922	570.3747	306.58206	291.8779	279.5135	550.7352	277.96295	454.623	0	563.0925	
EC:1.6.1.1	282.05484	559.547	309.50528	122.56211	333.19125	150.89929	279.17947	227.94159	304.94986	157.59656	152.9393	191.19429	281.06702	142.68755	173.3654	0	282.26825	
EC:3.5.4.-	14.065173	0	16.858511	0	12.368883	1.62353	34.259823	11.864317	10.018019	11.91184	12.87655	19.028364	0	0	37.48742	0	0	
EC:3.2.1.35	0	0	0	3.939913	0	0.941956	1.35831	0	0	0	0	0	0	0	0	0	0	
EC:3.5.4.28	0.618295	1.260793	2.848423	30.567709	0.914724	27.721443	15.550627	1.540416	4.439679	3.71203	0	16.80818	0.909506	13.66757	2.4841	0	6.643558	
EC:3.5.4.6	0	0	0	2.275706	0	4.7361403	0	0	0	0	0	0	0	0	0	0	4.24301	
EC:3.1.7.2	10.026562	55.317024	26.263622	47.092655	40.68566	18.843952	34.810635	24.537567	54.516468	21.647358	20.098251	12.277953	20.0592	21.99115	33.04499	0	10.150404	
EC:3.5.4.3	85.2816	58.53903	81.58075	75.45472	126.76086	45.40643	44.222275	83.81203	67.33816	68.60861	45.919456	105.00148	52.167686	69.36193	78.20422	0	43.8388	
EC:3.2.1.39	0	1.46778	0	0	0	2.417447	1.6927011	0	0	0	0	0	0	0	3.46837	0	2.512656	
EC:3.5.4.2	16.640652	22.727228	2.412765	21.256334	2.152821	4.992739	8.623553	17.51979	18.622887	23.35236	21.9592	6.146069	18.53965	7.76596	2.0889	0	4.847474	
EC:3.5.4.5	8.900106	16.745918	4.166098	18.537786	4.55258	30.795399	11.462417	13.75558	13.099297	19.54357	22.2901	6.390674	4.756749	2.81967	12.991859	0	4.828287	
EC:3.2.1.37	0	3.074064	1.10595	34.224022	0.888211	38.504177	12.005752	0.559697	0	0	0	1.42902	1.848565	2.15177	0	0	7.56316	
EC:3.5.4.4	95.47822	104.487305	90.93352	110.016685	95.94267	110.11508	106.892944	91.855545	95.020004	103.374725	102.77788	98.9123	119.80582	104.678764	87.17131	0	119.45997	
EC:5.4.99.24	236.60854	204.38258	163.4475	157.30052	160.54028	146.74538	276.54095	220.75726	182.97388	161.17484	145.6147	138.36185	208.2785	181.83076	154.40166	0	228.25554	
EC:5.4.99.23	191.86319	161.32832	146.58812	218.23123	139.31265	272.2265	244.97273	184.2608	158.21143	189.27202	129.0384	127.21415	207.25316	184.57416	153.93842	0	238.69983	
EC:5.4.99.26	0	1.5013549	0	0.712679	0	1.29672	0	0	0	0	0	0	0	0	0	0	1.49351	
EC:5.4.99.25	525.7842	848.21155	388.85324	386.8576	351.40146	1041.3153	420.7476	421.39908	460.4485	572.05927	427.70435	414.0886	631.2126	618.50665	486.22162	0	500.2462	
EC:5.4.99.28	108.49098	121.82469	74.84901	76.28759	68.4721	87.02115	95.03097	96.51121	105.62991	71.73586	100.91023	73.63523	107.385735	74.73838	95.50192	0	88.90075	
EC:5.4.99.27	111.188	143.26842	73.465904	63.794952	66.589325	87.28102	100.43048	91.5058	129.71988	128.90268	117.698204	70.46346	150.65561	173.4285	86.014275	0	107.306145	
EC:2.3.1.118	95.13472	89.17379	74.49003	43.761627	87.27699	86.64813	70.455124	88.515785	69.77719	82.561775	70.731064	84.27801	70.28149	82.70241	72.1577	0	90.86637	
EC:3.4.17.11	61.79019	49.522522	67.55215	29.337605	52.853424	15.514702	44.971222	72.08566	120.80549	63.25699	45.7442	37.625248	65.64008	55.5499	46.34262	0	159.61125	
EC:3.4.17.19	4.300819	16.71666	5.5183096	37.2214	2.996268	31.868181	11.553034	2.6689801	6.0432596	0	0	6.981941	4.15979	0	2.63862	0	3.6030917	
EC:2.3.1.111	0	0	0	0	0.919298	0	0	0	0	0	0	0	0	0	0	0	0	
EC:3.4.17.18	0	0	0	0	0	0	1.81108	0	0	0	0	0	0	0	0	0	0	
EC:3.4.17.13	123.8718	137.02972	112.94329	97.77404	96.598236	125.25495	85.34512	125.21851	104.6133	121.187035	109.0296	106.420784	126.48969	122.82184	149.15283	0	97.32426	
EC:2.3.1.117	222.66663	238.9403	236.05325	229.64099	242.4628	364.7301	346.34164	223.89644	204.3159	132.67538	125.19557	169.52838	291.69833	104.36501	150.64404	0	339.4711	
EC:2.3.1.129	272.73047	446.35184	162.46689	122.36378	152.97101	202.44199	214.0972	208.80473	357.47308	253.42798	179.18414	139.5941	367.76636	256.69534	296.1619	0	218.15163	
EC:3.4.17.22	0	0	0	0	0	0	0	0	0.220157	0	0	0	0	0	0	0	0	
EC:3.4.17.21	0	0	5.113578	2.013438	1.9283919	3.49212	2.645956	0	4.872609	0	0	3.3617501	0	0	0	0	2.88504	
EC:2.3.1.122	0	1.767262	0	6.5366817	0	9.56728	0	0	0	0	0	0	0	0	0	0	1.84764	
EC:6.6.1.1	22.29375	21.441767	18.8172	21.854414	27.20868	33.50977	40.303066	29.75543	16.389864	25.08765	34.98049	20.425125	21.772081	22.5192	33.478592	0	13.7473	
EC:6.6.1.2	57.326004	146.8232	123.10669	90.922714	37.6211	94.791534	52.724506	66.706894	71.25048	87.79472	88.626114	50.972095	88.70967	97.00559	63.055668	0	38.762917	
EC:2.3.1.128	576.06067	319.15952	164.70465	164.40819	207.12216	170.68326	136.2691	582.56573	346.35422	331.76294	336.32562	143.99069	238.30154	302.05188	310.21616	0	157.8799	
EC:5.4.99.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.327843	
EC:2.4.1.109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.75406	0	1.4026	
EC:2.4.1.101	0	0	0	0	0	2.344719	0	0	0	0	0	0	0	0	0	0	0.814641	
EC:3.-	12.78162	8.445899	17.32482	46.73843	6.0109897	31.185793	20.090029	11.986248	6.1095395	38.52137	22.294281	8.967686	5.58267	35.49358	23.21429	0	12.17813	
EC:2.3.1.109	209.41197	364.82703	267.67798	120.99289	243.98619	199.4847	142.76926	224.48808	219.67345	260.7361	180.16241	215.07889	228.7619	179.30724	184.77246	0	235.47498	
EC:5.4.99.60	18.317749	53.356426	24.82838	16.097286	17.043938	21.073603	27.819672	20.390171	35.694256	14.40654	15.164709	15.36886	46.672142	19.63805	14.9522	0	23.698193	
EC:2.3.1.101	5.29243	21.492298	1.12246	0.324237	0	6.36708	1.50333	2.50905	7.9784665	0	0	0	6.40011	0	1.74516	0	1.06118	
EC:5.4.99.62	0	13.13675	0	6.576	0	9.483218	0	0	0	0	0	0	16.07243	11.23158	0	0	12.74461	
EC:2.3.1.102	16.66103	0	15.129971	0	11.42323	0	7.232297	25.373419	8.29344	32.80868	26.333801	10.44179	0	0	29.71702	0	0	
EC:1.3.3.4	6.35647	10.81842	2.15739	23.90041	5.196226	27.144665	6.0773315	3.238315	12.025274	9.29007	7.96491	8.81937	8.826582	8.332689	25.75585	0	3.9595928	
EC:1.3.3.3	31.779501	72.97671	55.06524	82.76435	51.310093	80.62666	89.5886	24.40949	56.93808	61.359486	71.40405	41.63238	74.493645	51.759354	74.12446	0	35.25716	
EC:1.3.3.6	29.45454	24.682587	52.532486	90.172935	51.086086	62.703724	30.126999	32.19363	33.440342	108.353615	58.42123	41.445896	34.49986	56.55657	43.63784	0	37.167976	
EC:1.3.3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66106	0	0	
EC:4.2.1.-	3.11688	1.241188	1.16296	11.330266	2.8467	0	0.57455	2.355073	2.2446232	0	2.41027	1.45673	11.2264595	7.4588995	2.04248	0	2.161654	
EC:3.1.3.90	0	0	0	0	0	0	0	0	0	0	0	0	0	2.45189	0	0	0	
EC:1.4.1.9	163.63493	112.81107	112.03127	60.854397	116.66777	75.82821	73.37585	187.85991	131.23099	149.93811	108.07075	115.6404	144.93907	149.06839	111.01542	0	91.58931	
EC:3.4.19.5	3.8681989	8.9470215	4.24562	8.75918	2.09885	11.555869	7.8726306	3.96881	12.756411	0	1.34098	15.424818	3.9092999	0	2.98415	0	6.43513	
EC:3.4.19.9	0	1.44604	0	7.5668287	0	5.38014	0	0	0	0	0	0	0	0	0	0	7.79033	
EC:2.7.4.23	360.9733	105.020294	102.1905	41.880512	119.11948	26.10903	71.876	329.69144	126.12565	152.21976	250.2133	95.643196	89.92373	130.20392	91.43709	0	99.07996	
EC:1.4.1.3	75.079796	90.906906	92.72541	380.5023	42.541203	132.39651	104.96453	74.2808	102.85496	55.72632	74.83493	46.25546	141.86655	36.965797	74.521034	0	34.32876	
EC:4.1.2.43	0	0	0	1.02829	0	0	0	0	1.12224	0	1.41292	0	0	2.04324	2.91783	0	0	
EC:4.1.2.44	58.883	117.655235	37.99975	139.7457	50.925285	49.172108	71.39104	32.397587	171.07454	72.71287	67.507576	55.33214	225.66803	92.121155	118.5819	0	62.915363	
EC:1.4.1.2	476.17538	790.9163	599.89954	389.61057	580.63715	621.8105	464.83154	385.9407	640.65564	377.5098	564.84546	750.76404	514.46277	412.4519	331.14984	0	533.1612	
EC:1.1.1.122	32.606743	44.730694	44.457977	38.358616	35.57116	76.911	21.324139	29.864399	36.041565	32.42415	34.51942	30.764938	44.49312	59.97738	26.60256	0	51.183983	
EC:1.4.1.1	20.6381	48.999523	24.971855	61.29261	14.058801	66.27469	19.166924	39.488266	30.349321	23.40447	12.937778	26.01365	16.703726	38.284958	21.18748	0	19.498156	
EC:4.1.2.41	0	0	0.696341	0	0	0	1.34577	0	0	3.5548868	0	0	0	0	0	0	0	
EC:2.7.4.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.93923	
EC:2.7.4.22	297.0627	353.3188	423.82312	319.69595	309.2227	315.0766	423.01666	260.61404	329.8732	223.8739	194.87157	253.90761	455.33032	223.15887	351.63596	0	483.82642	
EC:4.1.3.-	84.684616	185.33652	94.81782	124.82065	96.837715	121.62912	119.80344	81.35595	182.3344	44.459053	83.33707	81.82547	190.43915	65.298996	89.54076	0	104.31105	
EC:1.5.98.2	0	0.675347	0	0.675874	0	0	0.833097	0	0	0	0	0	0	0	0	0	0	
EC:4.1.2.40	0	0	0	2.55775	0	12.851253	0	0	1.319629	0	0	0	0	0	1.98086	0	0	
EC:1.4.1.4	124.81236	175.74185	169.26193	187.22195	120.01356	227.4147	214.41087	110.62736	117.216576	147.75163	140.73853	130.9021	134.20454	127.653984	195.32225	0	110.81356	
EC:2.7.4.26	0	0	0	0	0	0	0	1.08372	0	0	0	0	0	0	0	0	0	
